Lito,Depth,BVTX,AVTX,RxoRt,CILD,RLL3,SP,RILD,RILM,DCAL,RHOB,RHOC,DPOR,CNLS,GR,MCAL,MI,MN,DT,ITT,SPOR
NA,54.5000,0.0000,0.0000,136.9372,65.8426,0.3758,-31.4768,15.1877,454.4875,1.2513,2.0089,-0.0489,40.9988,12.4182,88.0985,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
NA,55.0000,0.0000,0.0000,122.0574,71.7594,0.4247,-30.5275,13.9355,100000.0000,1.2525,2.0617,0.0354,37.9148,14.9302,80.1483,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
NA,55.5000,0.0000,0.0000,106.4114,73.0203,0.5980,-27.7041,13.6948,100000.0000,1.2531,2.1064,0.0959,35.2958,19.0859,67.6952,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
NA,56.0000,0.0000,0.0000,92.7960,72.1726,1.1327,-23.0223,13.8557,100000.0000,1.2519,2.1363,0.1366,33.5522,20.7545,60.2293,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
NA,56.5000,0.0000,0.0000,83.9173,71.0754,2.0949,-16.9461,14.0696,100000.0000,1.2521,2.1538,0.1641,32.5257,20.3795,57.0130,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
NA,57.0000,0.0000,0.0000,81.2345,70.2786,2.5767,-10.3482,14.2291,100000.0000,1.2529,2.1656,0.1840,31.8378,19.7733,55.9104,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
NA,57.5000,0.0000,0.0000,84.7665,69.7561,1.7875,-4.2595,14.3357,100000.0000,1.2517,2.1751,0.1989,31.2821,20.3941,56.6830,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
NA,58.0000,0.0000,0.0000,93.0656,69.4501,1.0978,0.4658,14.3988,100000.0000,1.2507,2.1835,0.2098,30.7882,22.1139,58.4220,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
NA,58.5000,0.0000,0.0000,103.4621,69.6074,0.8927,3.3717,14.3663,100000.0000,1.2502,2.1937,0.2177,30.1933,24.7488,61.6502,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
NA,59.0000,0.0000,0.0000,113.4882,70.1827,0.7073,4.4061,14.2485,100000.0000,1.2503,2.2087,0.2248,29.3154,28.6699,64.9116,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
NA,59.5000,0.0000,0.0000,121.9797,70.5551,0.5381,3.7775,14.1733,100000.0000,1.2513,2.2270,0.2319,28.2429,31.4555,67.3642,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
NA,60.0000,0.0000,0.0000,128.4272,70.3212,0.4715,1.8198,14.2205,100000.0000,1.2514,2.2429,0.2377,27.3140,30.5951,67.4276,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
NA,60.5000,0.0000,0.0000,132.5471,69.6463,0.4544,-1.0466,14.3583,100000.0000,1.2514,2.2524,0.2409,26.7610,27.9878,65.1086,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
NA,61.0000,0.0000,0.0000,134.7661,68.7177,0.4523,-4.2980,14.5523,100000.0000,1.2517,2.2562,0.2417,26.5352,26.9572,62.5059,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
NA,61.5000,0.0000,0.0000,136.0525,67.4348,0.4546,-7.3331,14.8291,100000.0000,1.2518,2.2575,0.2408,26.4614,28.3662,60.0014,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
NA,62.0000,0.0000,0.0000,137.1378,65.7617,0.4554,-9.5920,15.2064,100000.0000,1.2513,2.2589,0.2395,26.3828,32.1947,59.4995,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
NA,62.5000,0.0000,0.0000,138.1453,64.0594,0.4553,-10.7210,15.6105,100000.0000,1.2507,2.2622,0.2389,26.1889,37.2457,60.7607,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
NA,63.0000,0.0000,0.0000,138.9363,62.7021,0.4560,-10.6814,15.9484,100000.0000,1.2511,2.2679,0.2402,25.8558,40.5437,62.7127,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
NA,63.5000,0.0000,0.0000,139.3729,61.8776,0.4563,-9.7368,16.1609,100000.0000,1.2507,2.2745,0.2429,25.4691,40.8508,65.4615,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
NA,64.0000,0.0000,0.0000,139.2700,61.7906,0.4561,-8.3235,16.1837,100000.0000,1.2492,2.2797,0.2449,25.1632,39.5428,68.1961,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
NA,64.5000,0.0000,0.0000,138.6132,62.4128,0.4594,-6.8850,16.0224,100000.0000,1.2492,2.2817,0.2444,25.0464,37.7121,68.6198,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
NA,65.0000,0.0000,0.0000,137.7479,63.2493,0.4659,-5.7601,15.8104,100000.0000,1.2512,2.2783,0.2410,25.2428,35.0653,65.9608,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
NA,65.5000,0.0000,0.0000,137.0713,63.7951,0.4729,-5.1726,15.6752,100000.0000,1.2530,2.2654,0.2341,26.0026,30.9971,64.9720,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
NA,66.0000,0.0000,0.0000,136.6647,64.0368,0.4757,-5.2862,15.6160,100000.0000,1.2530,2.2391,0.2226,27.5377,25.6636,67.3462,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
NA,66.5000,0.0000,0.0000,136.4036,64.2014,0.4755,-6.2344,15.5760,100000.0000,1.2511,2.2058,0.2085,29.4881,21.1359,69.3920,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
NA,67.0000,0.0000,0.0000,136.2048,64.3644,0.4762,-8.0818,15.5365,1386.4153,1.2497,2.1827,0.1983,30.8362,17.8684,68.5327,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
NA,67.5000,0.0000,0.0000,136.0299,64.5120,0.4777,-10.7607,15.5010,399.8448,1.2503,2.1842,0.1984,30.7465,16.0530,66.0329,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
NA,68.0000,0.0000,0.0000,135.8065,64.6981,0.4777,-14.0887,15.4564,296.9781,1.2515,2.2081,0.2076,29.3503,16.5680,63.5464,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
NA,68.5000,0.0000,0.0000,135.4846,64.9595,0.4784,-17.9169,15.3942,296.9690,1.2520,2.2393,0.2183,27.5283,17.9879,59.8116,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
NA,69.0000,0.0000,0.0000,135.1365,65.1996,0.4832,-22.3351,15.3375,353.3606,1.2521,2.2641,0.2235,26.0745,18.4277,53.0230,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
NA,69.5000,0.0000,0.0000,134.8727,65.3466,0.4891,-27.7374,15.3030,474.1063,1.2531,2.2785,0.2226,25.2321,17.6668,46.7987,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
NA,70.0000,0.0000,0.0000,134.7215,65.4642,0.4895,-34.5983,15.2755,706.4784,1.2527,2.2855,0.2191,24.8266,17.1988,48.7922,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
NA,70.5000,0.0000,0.0000,134.6569,65.5956,0.4855,-42.9883,15.2449,1219.8885,1.2503,2.2901,0.2170,24.5550,17.8112,55.7579,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
NA,71.0000,0.0000,0.0000,134.6623,65.6930,0.4847,-52.0827,15.2223,2951.7476,1.2496,2.2967,0.2175,24.1688,18.6442,58.8625,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
NA,71.5000,0.0000,0.0000,134.7419,65.7149,0.4860,-60.0456,15.2172,100000.0000,1.2508,2.3070,0.2197,23.5659,19.5711,58.3768,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
NA,72.0000,0.0000,0.0000,134.8915,65.6907,0.4850,-64.5276,15.2229,100000.0000,1.2514,2.3199,0.2222,22.8148,19.9775,57.1056,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
NA,72.5000,0.0000,0.0000,135.0942,65.6408,0.4793,-63.6545,15.2344,100000.0000,1.2514,2.3315,0.2240,22.1326,18.9169,54.8850,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
NA,73.0000,0.0000,0.0000,135.3339,65.5397,0.4769,-56.9911,15.2579,100000.0000,1.2519,2.3365,0.2234,21.8416,17.1365,53.4651,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
NA,73.5000,0.0000,0.0000,135.5787,65.4212,0.4779,-45.8631,15.2856,100000.0000,1.2527,2.3296,0.2180,22.2485,16.8085,55.9784,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
NA,74.0000,0.0000,0.0000,135.7740,65.4091,0.4747,-32.7948,15.2884,100000.0000,1.2507,2.3096,0.2073,23.4157,18.9657,60.5089,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
NA,74.5000,0.0000,0.0000,135.8873,65.5838,0.4711,-20.4197,15.2477,100000.0000,1.2485,2.2831,0.1940,24.9649,22.6429,62.8317,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
NA,75.0000,0.0000,0.0000,135.9898,65.8202,0.4693,-10.5362,15.1929,100000.0000,1.2485,2.2632,0.1839,26.1276,27.5206,61.5902,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
NA,75.5000,0.0000,0.0000,136.1771,65.9327,0.4651,-3.7604,15.1670,100000.0000,1.2509,2.2616,0.1817,26.2223,31.7427,57.5295,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
NA,76.0000,0.0000,0.0000,136.3994,65.9701,0.4616,0.2450,15.1584,100000.0000,1.2527,2.2772,0.1868,25.3077,34.3156,52.3723,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
NA,76.5000,0.0000,0.0000,136.5842,66.0240,0.4595,2.2857,15.1460,100000.0000,1.2533,2.2957,0.1934,24.2259,34.9660,48.3677,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
NA,77.0000,0.0000,0.0000,136.7834,66.0031,0.4572,3.2028,15.1508,100000.0000,1.2526,2.3039,0.1964,23.7471,33.6061,46.0448,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
NA,77.5000,0.0000,0.0000,137.0358,65.8769,0.4557,3.6247,15.1798,100000.0000,1.2513,2.3024,0.1961,23.8350,33.4754,44.7523,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
NA,78.0000,0.0000,0.0000,137.3373,65.7188,0.4552,3.9018,15.2163,100000.0000,1.2499,2.3002,0.1956,23.9676,36.3755,44.3108,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
NA,78.5000,0.0000,0.0000,137.6934,65.5800,0.4515,4.1490,15.2485,100000.0000,1.2494,2.3024,0.1961,23.8386,37.9231,45.2356,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
NA,79.0000,0.0000,0.0000,138.0052,65.6375,0.4464,4.3340,15.2352,100000.0000,1.2491,2.3082,0.1967,23.4960,35.4697,50.8926,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
NA,79.5000,0.0000,0.0000,138.1628,66.0389,0.4420,4.3556,15.1426,100000.0000,1.2487,2.3157,0.1968,23.0593,33.5446,59.4772,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
NA,80.0000,0.0000,0.0000,138.2784,66.5396,0.4367,4.0965,15.0286,100000.0000,1.2490,2.3244,0.1975,22.5526,34.1418,61.1526,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
NA,80.5000,0.0000,0.0000,138.5070,66.8198,0.4314,3.4639,14.9656,100000.0000,1.2500,2.3344,0.2000,21.9620,34.5363,53.8754,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
NA,81.0000,0.0000,0.0000,138.8548,66.8434,0.4280,2.4028,14.9603,100000.0000,1.2508,2.3460,0.2045,21.2873,34.3306,46.5717,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
NA,81.5000,0.0000,0.0000,139.2760,66.7271,0.4258,0.8885,14.9864,100000.0000,1.2521,2.3590,0.2101,20.5246,36.5514,44.3671,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
NA,82.0000,0.0000,0.0000,139.6902,66.6803,0.4220,-1.1188,14.9969,100000.0000,1.2529,2.3726,0.2166,19.7323,40.5662,46.2344,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
NA,82.5000,0.0000,0.0000,140.0272,66.8624,0.4165,-3.7008,14.9561,100000.0000,1.2515,2.3832,0.2235,19.1105,41.6738,51.2921,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
NA,83.0000,0.0000,0.0000,140.2804,67.2602,0.4106,-6.9465,14.8676,100000.0000,1.2494,2.3873,0.2291,18.8696,38.9268,55.7538,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
NA,83.5000,0.0000,0.0000,140.4607,67.7961,0.4048,-10.7968,14.7501,100000.0000,1.2492,2.3851,0.2325,19.0002,35.4095,55.5740,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
NA,84.0000,0.0000,0.0000,140.6075,68.3594,0.4001,-14.8014,14.6286,100000.0000,1.2485,2.3799,0.2342,19.3047,33.3529,54.5173,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
NA,84.5000,0.0000,0.0000,140.7824,68.8313,0.3968,-17.9526,14.5283,100000.0000,1.2484,2.3737,0.2359,19.6671,34.3125,56.7185,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
NA,85.0000,0.0000,0.0000,140.9991,69.1678,0.3914,-18.8445,14.4576,100000.0000,1.2486,2.3657,0.2381,20.1364,38.3359,59.4753,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
NA,85.5000,0.0000,0.0000,141.2864,69.2684,0.3859,-16.2604,14.4366,100000.0000,1.2489,2.3557,0.2403,20.7218,41.2128,57.9309,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
NA,86.0000,0.0000,0.0000,141.7128,68.9939,0.3859,-9.9234,14.4940,100000.0000,1.2493,2.3459,0.2412,21.2920,40.7342,53.9635,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
NA,86.5000,0.0000,0.0000,142.2178,68.5130,0.3850,-0.8547,14.5958,100000.0000,1.2498,2.3380,0.2402,21.7546,40.3708,53.6312,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
NA,87.0000,0.0000,0.0000,142.5895,68.2754,0.3810,9.0183,14.6466,100000.0000,1.2512,2.3313,0.2376,22.1484,41.7575,58.5759,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
NA,87.5000,0.0000,0.0000,142.5579,68.7845,0.3795,17.7765,14.5382,100000.0000,1.2522,2.3260,0.2357,22.4581,42.1934,62.1990,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
NA,88.0000,0.0000,0.0000,142.0085,70.2461,0.3768,24.3092,14.2357,100000.0000,1.2519,2.3256,0.2380,22.4811,40.6313,60.5145,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
NA,88.5000,0.0000,0.0000,141.3184,71.9560,0.3723,28.5260,13.8974,100000.0000,1.2504,2.3335,0.2457,22.0202,39.2369,57.5877,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
NA,89.0000,0.0000,0.0000,140.9742,72.9207,0.3702,31.0154,13.7135,100000.0000,1.2496,2.3482,0.2570,21.1559,38.3657,56.6747,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
NA,89.5000,0.0000,0.0000,140.9626,73.0843,0.3703,32.5192,13.6828,100000.0000,1.2506,2.3637,0.2681,20.2508,37.1090,58.4319,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
NA,90.0000,0.0000,0.0000,141.1358,72.7570,0.3715,33.5575,13.7444,100000.0000,1.2520,2.3734,0.2762,19.6831,35.4601,62.6576,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
NA,90.5000,0.0000,0.0000,141.5683,71.8922,0.3722,34.3151,13.9097,100000.0000,1.2507,2.3753,0.2811,19.5706,34.1538,66.2209,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
NA,91.0000,0.0000,0.0000,142.2009,70.6703,0.3722,34.7319,14.1502,100000.0000,1.2500,2.3722,0.2838,19.7520,34.2270,66.0171,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
NA,91.5000,0.0000,0.0000,142.7764,69.5549,0.3725,34.6759,14.3771,100000.0000,1.2516,2.3686,0.2845,19.9653,36.1680,62.0319,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
NA,92.0000,0.0000,0.0000,143.0827,68.8204,0.3723,34.1014,14.5306,100000.0000,1.2528,2.3681,0.2840,19.9954,39.9580,58.1084,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
NA,92.5000,0.0000,0.0000,142.9696,68.5440,0.3725,33.1087,14.5892,100000.0000,1.2518,2.3723,0.2836,19.7472,43.9117,58.1508,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
NA,93.0000,0.0000,0.0000,142.3681,68.6802,0.3753,31.9102,14.5602,100000.0000,1.2508,2.3821,0.2849,19.1780,44.2335,59.1232,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
NA,93.5000,0.0000,0.0000,141.4924,68.9048,0.3859,30.7337,14.5128,100000.0000,1.2509,2.4010,0.2899,18.0685,41.3658,58.7471,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
NA,94.0000,0.0000,0.0000,140.8720,68.6338,0.4025,29.7331,14.5701,100000.0000,1.2511,2.4340,0.2997,16.1416,40.6736,58.2451,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
NA,94.5000,0.0000,0.0000,141.3120,66.8969,0.4097,28.9558,14.9484,100000.0000,1.2517,2.4743,0.3128,13.7840,41.8105,56.6312,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
NA,95.0000,0.0000,0.0000,143.8371,62.3387,0.4058,28.3752,16.0414,2406.2642,1.2514,2.4983,0.3220,12.3788,41.8789,52.5395,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
NA,95.5000,0.0000,0.0000,148.0641,56.0869,0.4076,27.9484,17.8295,158.5456,1.2520,2.4856,0.3210,13.1201,42.9808,49.7068,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
NA,96.0000,0.0000,0.0000,150.7055,52.9919,0.4054,27.6504,18.8708,74.2557,1.2525,2.4438,0.3110,15.5660,46.1516,52.8720,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
NA,96.5000,0.0000,0.0000,149.9875,55.0185,0.3957,27.4649,18.1757,53.2810,1.2523,2.3970,0.2987,18.3030,48.0217,59.5544,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
NA,97.0000,0.0000,0.0000,148.7735,58.2052,0.3830,27.3581,17.1806,50.6522,1.2507,2.3604,0.2894,20.4464,46.2942,63.3854,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
NA,97.5000,0.0000,0.0000,148.8484,59.6328,0.3666,27.2724,16.7693,58.5846,1.2511,2.3359,0.2849,21.8765,43.5683,63.0443,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
NA,98.0000,0.0000,0.0000,149.4739,59.9747,0.3590,27.1524,16.6737,74.0654,1.2532,2.3220,0.2851,22.6915,42.7349,63.3685,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
NA,98.5000,0.0000,0.0000,150.0302,60.0360,0.3573,26.9808,16.6567,91.1928,1.2535,2.3172,0.2887,22.9707,42.5710,64.2667,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
NA,99.0000,0.0000,0.0000,150.3785,60.1056,0.3544,26.7909,16.6374,103.1140,1.2525,2.3181,0.2939,22.9157,41.2801,63.1305,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
NA,99.5000,0.0000,0.0000,150.4789,60.3475,0.3513,26.6435,16.5707,108.2179,1.2533,2.3194,0.2986,22.8411,39.1402,63.0454,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
NA,100.0000,0.0000,0.0000,150.4298,60.6366,0.3493,26.5836,16.4917,109.2291,1.2535,2.3176,0.3018,22.9445,36.5395,61.5571,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
NA,100.5000,0.0000,0.0000,150.1744,61.0647,0.3499,26.6097,16.3761,110.4732,1.2524,2.3126,0.3036,23.2386,34.1233,56.8335,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
NA,101.0000,0.0000,0.0000,149.5320,61.9714,0.3521,26.6782,16.1365,116.8546,1.2525,2.3046,0.3035,23.7083,32.5559,54.4997,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
NA,101.5000,0.0000,0.0000,148.7778,63.0214,0.3531,26.7369,15.8676,133.1138,1.2527,2.2931,0.3013,24.3825,32.0502,56.1221,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
NA,102.0000,0.0000,0.0000,148.3951,63.5003,0.3538,26.7594,15.7480,160.7076,1.2526,2.2785,0.2980,25.2341,32.8727,60.2846,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
NA,102.5000,0.0000,0.0000,148.3089,63.5411,0.3546,26.7499,15.7378,189.1219,1.2536,2.2629,0.2951,26.1474,35.1305,62.5952,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
NA,103.0000,0.0000,0.0000,148.2607,63.5567,0.3545,26.7244,15.7340,197.1221,1.2536,2.2473,0.2934,27.0567,38.7959,61.5077,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
NA,103.5000,0.0000,0.0000,148.4615,63.2034,0.3541,26.6875,15.8219,179.6726,1.2540,2.2302,0.2916,28.0590,41.8947,62.0328,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
NA,104.0000,0.0000,0.0000,149.0700,62.2738,0.3559,26.6214,16.0581,150.0629,1.2539,2.2083,0.2879,29.3367,43.0628,64.1734,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
NA,104.5000,0.0000,0.0000,149.7641,61.3584,0.3557,26.4830,16.2977,122.1880,1.2537,2.1803,0.2818,30.9778,44.4474,63.0865,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
NA,105.0000,0.0000,0.0000,150.1875,61.0091,0.3518,26.2010,16.3910,103.4194,1.2536,2.1472,0.2735,32.9099,46.6195,61.3826,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
NA,105.5000,0.0000,0.0000,150.2663,61.2216,0.3475,25.6932,16.3341,94.2104,1.2539,2.1107,0.2629,35.0439,48.0562,64.2432,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
NA,106.0000,0.0000,0.0000,150.0990,61.7077,0.3462,24.9128,16.2054,91.9412,1.2529,2.0698,0.2494,37.4412,47.2144,69.4921,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
NA,106.5000,0.0000,0.0000,149.8546,62.1509,0.3475,23.9069,16.0899,93.5390,1.2521,2.0218,0.2326,40.2466,43.0865,72.3014,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
NA,107.0000,0.0000,0.0000,149.6644,62.3743,0.3481,22.8368,16.0322,96.3825,1.2517,1.9665,0.2125,43.4795,37.4977,69.4441,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
NA,107.5000,0.0000,0.0000,149.4888,62.4783,0.3487,21.9349,16.0056,98.9546,1.2511,1.9064,0.1892,46.9925,33.7505,62.3661,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
NA,108.0000,0.0000,0.0000,149.1931,62.6809,0.3499,21.4166,15.9538,101.0611,1.2517,1.8444,0.1635,50.6202,33.6052,57.0678,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
NA,108.5000,0.0000,0.0000,148.7829,62.9741,0.3520,21.3993,15.8795,102.9259,1.2522,1.7825,0.1369,54.2399,36.6475,56.3315,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
NA,109.0000,0.0000,0.0000,148.4650,63.0690,0.3557,21.8607,15.8557,103.9353,1.2514,1.7242,0.1123,57.6474,41.4010,57.1691,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
NA,109.5000,0.0000,0.0000,148.4838,62.6546,0.3586,22.6501,15.9605,102.6032,1.2525,1.6755,0.0935,60.4983,44.8400,57.0054,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
NA,110.0000,0.0000,0.0000,148.9057,61.6889,0.3606,23.5455,16.2104,98.0780,1.2548,1.6411,0.0826,62.5076,43.6002,57.2570,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
NA,110.5000,0.0000,0.0000,149.4784,60.5373,0.3602,24.3321,16.5187,91.3006,1.2532,1.6210,0.0784,63.6841,40.7936,57.4264,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
NA,111.0000,0.0000,0.0000,149.7387,59.7650,0.3593,24.8663,16.7322,84.2707,1.2511,1.6110,0.0769,64.2677,40.3514,58.9891,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
NA,111.5000,0.0000,0.0000,149.4089,59.6398,0.3631,25.0904,16.7673,78.6599,1.2508,1.6082,0.0754,64.4351,41.1668,62.6042,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
NA,112.0000,0.0000,0.0000,148.6175,59.9659,0.3713,25.0004,16.6761,75.2120,1.2520,1.6131,0.0744,64.1454,41.4134,64.7163,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
NA,112.5000,0.0000,0.0000,147.7483,60.3260,0.3796,24.5975,16.5766,73.8330,1.2533,1.6283,0.0763,63.2579,40.3778,64.9543,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
NA,113.0000,0.0000,0.0000,147.1492,60.3860,0.3875,23.8655,16.5601,73.9043,1.2532,1.6549,0.0826,61.7014,38.4683,65.8570,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
NA,113.5000,0.0000,0.0000,146.8577,60.1825,0.3893,22.7970,16.6161,74.7204,1.2517,1.6920,0.0934,59.5345,37.2987,68.7616,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
NA,114.0000,0.0000,0.0000,146.6131,60.0935,0.3902,21.4531,16.6407,76.0108,1.2507,1.7368,0.1077,56.9135,37.6686,70.8060,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500
